fdate,target_current_pair,predict_time,prediction,confidence_0,confidence_1,is_positive,model_version,fdate_hive_part,confidence,direction,year_week
20250707,USDCNH,2025-07-07 16:00:00,0.30100384,0.8520833333,0.0934027778,0,v3,p_20250707,0.8520833333,BEARISH,2025_27
20250707,USDCNH,2025-07-07 16:30:00,0.27140343,0.7451388889,0.6138888889,0,v3,p_20250707,0.7451388889,BEARISH,2025_27
20250707,USDCNH,2025-07-07 17:00:00,0.3765185,0.7590277778,0.4826388889,0,v3,p_20250707,0.7590277778,BEARISH,2025_27
20250707,USDCNH,2025-07-07 17:30:00,0.41211194,0.7506944444,0.0892361111,0,v3,p_20250707,0.7506944444,BEARISH,2025_27
20250707,USDCNH,2025-07-07 18:00:00,0.64586127,0.1430555556,0.0409722222,0,v3,p_20250707,0.0409722222,BULLISH,2025_27
20250707,USDCNH,2025-07-07 18:30:00,0.5754875,0.253125,0.9336805556,1,v3,p_20250707,0.9336805556,BULLISH,2025_27
20250707,USDCNH,2025-07-07 19:00:00,0.35083857,0.4142361111,0.8805555556,0,v3,p_20250707,0.4142361111,BEARISH,2025_27
20250707,USDCNH,2025-07-07 19:30:00,0.34770706,0.7496527778,0.1336805556,0,v3,p_20250707,0.7496527778,BEARISH,2025_27
20250707,USDCNH,2025-07-07 20:00:00,0.37181255,0.5211805556,0.0409722222,0,v3,p_20250707,0.5211805556,BEARISH,2025_27
20250707,USDCNH,2025-07-07 20:30:00,0.3587383,0.1128472222,0.2083333333,0,v3,p_20250707,0.1128472222,BEARISH,2025_27
20250707,USDCNH,2025-07-07 21:00:00,0.5450957,0.2725694444,0.8670138889,1,v3,p_20250707,0.8670138889,BULLISH,2025_27
20250707,USDCNH,2025-07-07 21:30:00,0.4767599,0.4770833333,0.0673611111,0,v3,p_20250707,0.4770833333,BEARISH,2025_27
20250707,USDCNH,2025-07-07 22:00:00,0.5660948,0.3677083333,0.0670138889,0,v3,p_20250707,0.0670138889,BULLISH,2025_27
20250707,USDCNH,2025-07-07 22:30:00,0.50318176,0.03125,0.265625,1,v3,p_20250707,0.265625,BULLISH,2025_27
20250707,USDCNH,2025-07-07 23:00:00,0.32726413,0.075,0.8253472222,0,v3,p_20250707,0.075,BEARISH,2025_27
20250707,USDCNH,2025-07-07 23:30:00,0.3145222,0.0673611111,0.3590277778,0,v3,p_20250707,0.0673611111,BEARISH,2025_27
20250708,USDCNH,2025-07-08 00:00:00,0.6400586,0.09375,0.1822916667,0,v3,p_20250708,0.1822916667,BULLISH,2025_27
20250708,USDCNH,2025-07-08 00:30:00,0.63516384,0.2774305556,0.909375,1,v3,p_20250708,0.909375,BULLISH,2025_27
20250708,USDCNH,2025-07-08 10:00:00,0.49301958,0.4434027778,0.0517361111,0,v3,p_20250708,0.4434027778,BEARISH,2025_27
20250708,USDCNH,2025-07-08 10:30:00,0.41435844,0.1815972222,0.0604166667,0,v3,p_20250708,0.1815972222,BEARISH,2025_27
20250708,USDCNH,2025-07-08 11:00:00,0.64193356,0.0395833333,0.2854166667,1,v3,p_20250708,0.2854166667,BULLISH,2025_27
20250708,USDCNH,2025-07-08 11:30:00,0.6718309,0.0395833333,0.7263888889,1,v3,p_20250708,0.7263888889,BULLISH,2025_27
20250708,USDCNH,2025-07-08 12:00:00,0.6152434,0.4454861111,0.8017361111,1,v3,p_20250708,0.8017361111,BULLISH,2025_27
20250708,USDCNH,2025-07-08 12:30:00,0.65988517,0.6805555556,0.1277777778,0,v3,p_20250708,0.1277777778,BULLISH,2025_27
20250708,USDCNH,2025-07-08 13:00:00,0.6081307,0.5163194444,0.0628472222,0,v3,p_20250708,0.0628472222,BULLISH,2025_27
20250708,USDCNH,2025-07-08 13:30:00,0.6096667,0.3538194444,0.19375,0,v3,p_20250708,0.19375,BULLISH,2025_27
20250708,USDCNH,2025-07-08 14:00:00,0.67957735,0.5333333333,0.4,1,v3,p_20250708,0.4,BULLISH,2025_27
20250708,USDCNH,2025-07-08 14:30:00,0.58665186,0.2059027778,0.4895833333,1,v3,p_20250708,0.4895833333,BULLISH,2025_27
20250708,USDCNH,2025-07-08 15:00:00,0.6308797,0.2510416667,0.1003472222,0,v3,p_20250708,0.1003472222,BULLISH,2025_27
20250708,USDCNH,2025-07-08 15:30:00,0.46994534,0.2895833333,0.2319444444,0,v3,p_20250708,0.2895833333,BEARISH,2025_27
20250708,USDCNH,2025-07-08 16:00:00,0.5945258,0.0354166667,0.2013888889,1,v3,p_20250708,0.2013888889,BULLISH,2025_27
20250708,USDCNH,2025-07-08 16:30:00,0.507302,0.0895833333,0.9125,1,v3,p_20250708,0.9125,BULLISH,2025_27
20250708,USDCNH,2025-07-08 17:00:00,0.61784273,0.78125,0.6416666667,1,v3,p_20250708,0.6416666667,BULLISH,2025_27
20250708,USDCNH,2025-07-08 17:30:00,0.5958442,0.9489583333,0.09375,0,v3,p_20250708,0.09375,BULLISH,2025_27
20250708,USDCNH,2025-07-08 18:00:00,0.21053475,0.8944444444,0.2923611111,0,v3,p_20250708,0.8944444444,BEARISH,2025_27
20250708,USDCNH,2025-07-08 18:30:00,0.22923632,0.8513888889,0.28125,0,v3,p_20250708,0.8513888889,BEARISH,2025_27
20250708,USDCNH,2025-07-08 19:00:00,0.3843017,0.9552083333,0.1565972222,0,v3,p_20250708,0.9552083333,BEARISH,2025_27
20250708,USDCNH,2025-07-08 19:30:00,0.4550691,0.8975694444,0.1774305556,0,v3,p_20250708,0.8975694444,BEARISH,2025_27
20250708,USDCNH,2025-07-08 20:00:00,0.589453,0.325,0.4409722222,1,v3,p_20250708,0.4409722222,BULLISH,2025_27
20250708,USDCNH,2025-07-08 20:30:00,0.56954014,0.6385416667,0.8513888889,1,v3,p_20250708,0.8513888889,BULLISH,2025_27
20250708,USDCNH,2025-07-08 21:00:00,0.5809408,0.7857638889,0.1163194444,0,v3,p_20250708,0.1163194444,BULLISH,2025_27
20250708,USDCNH,2025-07-08 21:30:00,0.5741036,0.590625,0.4434027778,1,v3,p_20250708,0.4434027778,BULLISH,2025_27
20250708,USDCNH,2025-07-08 22:00:00,0.4160729,0.4878472222,0.3135416667,0,v3,p_20250708,0.4878472222,BEARISH,2025_27
20250708,USDCNH,2025-07-08 22:30:00,0.3492566,0.9743055556,0.7145833333,0,v3,p_20250708,0.9743055556,BEARISH,2025_27
20250708,USDCNH,2025-07-08 23:00:00,0.5720028,0.8729166667,0.0329861111,0,v3,p_20250708,0.0329861111,BULLISH,2025_27
20250708,USDCNH,2025-07-08 23:30:00,0.59440583,0.5989583333,0.0246527778,0,v3,p_20250708,0.0246527778,BULLISH,2025_27
20250709,USDCNH,2025-07-09 00:00:00,0.4882536,0.0309027778,0.1951388889,0,v3,p_20250709,0.0309027778,BEARISH,2025_27
20250709,USDCNH,2025-07-09 00:30:00,0.57149833,0.021875,0.4128472222,1,v3,p_20250709,0.4128472222,BULLISH,2025_27
20250709,USDCNH,2025-07-09 10:00:00,0.59652776,0.1138888889,0.4815972222,1,v3,p_20250709,0.4815972222,BULLISH,2025_27
20250709,USDCNH,2025-07-09 10:30:00,0.43991342,0.2059027778,0.6767361111,0,v3,p_20250709,0.2059027778,BEARISH,2025_27
20250709,USDCNH,2025-07-09 11:00:00,0.6615029,0.1319444444,0.1892361111,0,v3,p_20250709,0.1892361111,BULLISH,2025_27
20250709,USDCNH,2025-07-09 11:30:00,0.66393125,0.5520833333,0.4128472222,1,v3,p_20250709,0.4128472222,BULLISH,2025_27
20250709,USDCNH,2025-07-09 12:00:00,0.4720856,0.6135416667,0.1184027778,0,v3,p_20250709,0.6135416667,BEARISH,2025_27
20250709,USDCNH,2025-07-09 12:30:00,0.42281616,0.425,0.2260416667,0,v3,p_20250709,0.425,BEARISH,2025_27
20250709,USDCNH,2025-07-09 13:00:00,0.44151634,0.290625,0.1177083333,0,v3,p_20250709,0.290625,BEARISH,2025_27
20250709,USDCNH,2025-07-09 13:30:00,0.40193498,0.41875,0.5253472222,0,v3,p_20250709,0.41875,BEARISH,2025_27
20250709,USDCNH,2025-07-09 14:00:00,0.5164991,0.0357638889,0.0413194444,0,v3,p_20250709,0.0413194444,BULLISH,2025_27
20250709,USDCNH,2025-07-09 14:30:00,0.55992603,0.1440972222,0.7795138889,1,v3,p_20250709,0.7795138889,BULLISH,2025_27
20250709,USDCNH,2025-07-09 15:00:00,0.49793056,0.0399305556,0.1621527778,0,v3,p_20250709,0.0399305556,BEARISH,2025_27
20250709,USDCNH,2025-07-09 15:30:00,0.5550605,0.2684027778,0.8225694444,1,v3,p_20250709,0.8225694444,BULLISH,2025_27
20250709,USDCNH,2025-07-09 16:00:00,0.477127,0.7677083333,0.8753472222,0,v3,p_20250709,0.7677083333,BEARISH,2025_27
20250709,USDCNH,2025-07-09 16:30:00,0.5140702,0.9371527778,0.0895833333,0,v3,p_20250709,0.0895833333,BULLISH,2025_27
20250709,USDCNH,2025-07-09 17:00:00,0.5058364,0.9878472222,0.0819444444,0,v3,p_20250709,0.0819444444,BULLISH,2025_27
20250709,USDCNH,2025-07-09 17:30:00,0.5406333,0.2322916667,0.0246527778,0,v3,p_20250709,0.0246527778,BULLISH,2025_27
20250709,USDCNH,2025-07-09 18:00:00,0.4822092,0.0361111111,0.7138888889,0,v3,p_20250709,0.0361111111,BEARISH,2025_27
20250709,USDCNH,2025-07-09 18:30:00,0.46448004,0.1048611111,0.9388888889,0,v3,p_20250709,0.1048611111,BEARISH,2025_27
20250709,USDCNH,2025-07-09 19:00:00,0.42275512,0.4090277778,0.6604166667,0,v3,p_20250709,0.4090277778,BEARISH,2025_27
20250709,USDCNH,2025-07-09 19:30:00,0.47391322,0.3375,0.1079861111,0,v3,p_20250709,0.3375,BEARISH,2025_27
20250709,USDCNH,2025-07-09 20:00:00,0.38933247,0.8038194444,0.865625,0,v3,p_20250709,0.8038194444,BEARISH,2025_27
20250709,USDCNH,2025-07-09 20:30:00,0.4333924,0.6215277778,0.2322916667,0,v3,p_20250709,0.6215277778,BEARISH,2025_27
20250709,USDCNH,2025-07-09 21:00:00,0.4169598,0.2357638889,0.0420138889,0,v3,p_20250709,0.2357638889,BEARISH,2025_27
20250709,USDCNH,2025-07-09 21:30:00,0.45074928,0.1309027778,0.2104166667,0,v3,p_20250709,0.1309027778,BEARISH,2025_27
20250709,USDCNH,2025-07-09 22:00:00,0.4328563,0.0878472222,0.6645833333,0,v3,p_20250709,0.0878472222,BEARISH,2025_27
20250709,USDCNH,2025-07-09 22:30:00,0.49140587,0.1423611111,0.1788194444,0,v3,p_20250709,0.1423611111,BEARISH,2025_27
20250709,USDCNH,2025-07-09 23:00:00,0.42170873,0.5590277778,0.8184027778,0,v3,p_20250709,0.5590277778,BEARISH,2025_27
20250709,USDCNH,2025-07-09 23:30:00,0.3862136,0.1621527778,0.2041666667,0,v3,p_20250709,0.1621527778,BEARISH,2025_27
20250710,USDCNH,2025-07-10 00:00:00,0.25929818,0.7381944444,0.4809027778,0,v3,p_20250710,0.7381944444,BEARISH,2025_27
20250710,USDCNH,2025-07-10 00:30:00,0.26420823,0.4881944444,0.3173611111,0,v3,p_20250710,0.4881944444,BEARISH,2025_27
20250710,USDCNH,2025-07-10 10:00:00,0.572815,0.1861111111,0.6430555556,1,v3,p_20250710,0.6430555556,BULLISH,2025_27
20250710,USDCNH,2025-07-10 10:30:00,0.62884855,0.55625,0.1899305556,0,v3,p_20250710,0.1899305556,BULLISH,2025_27
20250710,USDCNH,2025-07-10 11:00:00,0.68451697,0.2684027778,0.0743055556,0,v3,p_20250710,0.0743055556,BULLISH,2025_27
20250710,USDCNH,2025-07-10 11:30:00,0.7059375,0.2461805556,0.35625,1,v3,p_20250710,0.35625,BULLISH,2025_27
20250710,USDCNH,2025-07-10 12:00:00,0.38446802,0.6777777778,0.5510416667,0,v3,p_20250710,0.6777777778,BEARISH,2025_27
20250710,USDCNH,2025-07-10 12:30:00,0.27878723,0.8201388889,0.1329861111,0,v3,p_20250710,0.8201388889,BEARISH,2025_27
20250710,USDCNH,2025-07-10 13:00:00,0.43907386,0.7284722222,0.0371527778,0,v3,p_20250710,0.7284722222,BEARISH,2025_27
20250710,USDCNH,2025-07-10 13:30:00,0.52586704,0.2555555556,0.0763888889,0,v3,p_20250710,0.0763888889,BULLISH,2025_27
20250710,USDCNH,2025-07-10 14:00:00,0.7402345,0.0211805556,0.1305555556,0,v3,p_20250710,0.1305555556,BULLISH,2025_27
20250710,USDCNH,2025-07-10 14:30:00,0.72469705,0.0236111111,0.7333333333,1,v3,p_20250710,0.7333333333,BULLISH,2025_27
20250710,USDCNH,2025-07-10 15:00:00,0.6121577,0.0840277778,0.95625,1,v3,p_20250710,0.95625,BULLISH,2025_27
20250710,USDCNH,2025-07-10 15:30:00,0.6289385,0.1409722222,0.190625,0,v3,p_20250710,0.190625,BULLISH,2025_27
20250710,USDCNH,2025-07-10 16:00:00,0.47685316,0.4284722222,0.4430555556,0,v3,p_20250710,0.4284722222,BEARISH,2025_27
20250710,USDCNH,2025-07-10 16:30:00,0.48933744,0.2388888889,0.1052083333,0,v3,p_20250710,0.2388888889,BEARISH,2025_27
20250710,USDCNH,2025-07-10 17:00:00,0.3486503,0.6236111111,0.2246527778,0,v3,p_20250710,0.6236111111,BEARISH,2025_27
20250710,USDCNH,2025-07-10 17:30:00,0.31900322,0.4430555556,0.05,0,v3,p_20250710,0.4430555556,BEARISH,2025_27
20250710,USDCNH,2025-07-10 18:00:00,0.6173981,0.0434027778,0.0680555556,0,v3,p_20250710,0.0680555556,BULLISH,2025_27
20250710,USDCNH,2025-07-10 18:30:00,0.61075306,0.0277777778,0.9388888889,1,v3,p_20250710,0.9388888889,BULLISH,2025_27
20250710,USDCNH,2025-07-10 19:00:00,0.59639174,0.0670138889,0.4809027778,1,v3,p_20250710,0.4809027778,BULLISH,2025_27
20250710,USDCNH,2025-07-10 19:30:00,0.56349474,0.5628472222,0.9166666667,1,v3,p_20250710,0.9166666667,BULLISH,2025_27
20250710,USDCNH,2025-07-10 20:00:00,0.46364564,0.4854166667,0.0711805556,0,v3,p_20250710,0.4854166667,BEARISH,2025_27
20250710,USDCNH,2025-07-10 20:30:00,0.33887413,0.9711805556,0.4815972222,0,v3,p_20250710,0.9711805556,BEARISH,2025_27
20250710,USDCNH,2025-07-10 21:00:00,0.2887254,0.4055555556,0.0020833333,0,v3,p_20250710,0.4055555556,BEARISH,2025_27
20250710,USDCNH,2025-07-10 21:30:00,0.5545173,0.5618055556,0.4888888889,1,v3,p_20250710,0.4888888889,BULLISH,2025_27
20250710,USDCNH,2025-07-10 22:00:00,0.45961636,0.0666666667,0.6864583333,0,v3,p_20250710,0.0666666667,BEARISH,2025_27
20250710,USDCNH,2025-07-10 22:30:00,0.34610927,0.7847222222,0.8621527778,0,v3,p_20250710,0.7847222222,BEARISH,2025_27
20250710,USDCNH,2025-07-10 23:00:00,0.42072472,0.8416666667,0.3413194444,0,v3,p_20250710,0.8416666667,BEARISH,2025_27
20250710,USDCNH,2025-07-10 23:30:00,0.403085,0.4958333333,0.0239583333,0,v3,p_20250710,0.4958333333,BEARISH,2025_27
20250711,USDCNH,2025-07-11 00:00:00,0.5266271,0.1621527778,0.4024305556,1,v3,p_20250711,0.4024305556,BULLISH,2025_27
20250711,USDCNH,2025-07-11 00:30:00,0.4978107,0.075,0.6652777778,0,v3,p_20250711,0.075,BEARISH,2025_27
20250711,USDCNH,2025-07-11 10:00:00,0.5341772,0.0621527778,0.1222222222,0,v3,p_20250711,0.1222222222,BULLISH,2025_27
20250711,USDCNH,2025-07-11 10:30:00,0.45024383,0.0166666667,0.0722222222,0,v3,p_20250711,0.0166666667,BEARISH,2025_27
20250711,USDCNH,2025-07-11 11:00:00,0.58585125,0.0430555556,0.9618055556,1,v3,p_20250711,0.9618055556,BULLISH,2025_27
20250711,USDCNH,2025-07-11 11:30:00,0.6758271,0.0236111111,0.2246527778,1,v3,p_20250711,0.2246527778,BULLISH,2025_27
20250711,USDCNH,2025-07-11 12:00:00,0.5151389,0.2020833333,0.6885416667,1,v3,p_20250711,0.6885416667,BULLISH,2025_27
20250711,USDCNH,2025-07-11 12:30:00,0.53536445,0.4829861111,0.4256944444,1,v3,p_20250711,0.4256944444,BULLISH,2025_27
20250711,USDCNH,2025-07-11 13:00:00,0.5381731,0.3590277778,0.0368055556,0,v3,p_20250711,0.0368055556,BULLISH,2025_27
20250711,USDCNH,2025-07-11 13:30:00,0.4817587,0.5,0.4527777778,0,v3,p_20250711,0.5,BEARISH,2025_27
20250711,USDCNH,2025-07-11 14:00:00,0.58840394,0.1336805556,0.0621527778,0,v3,p_20250711,0.0621527778,BULLISH,2025_27
20250711,USDCNH,2025-07-11 14:30:00,0.5458549,0.0954861111,0.5444444444,1,v3,p_20250711,0.5444444444,BULLISH,2025_27
20250711,USDCNH,2025-07-11 15:00:00,0.46861008,0.7736111111,0.6253472222,0,v3,p_20250711,0.7736111111,BEARISH,2025_27
20250711,USDCNH,2025-07-11 15:30:00,0.50560427,0.2184027778,0.0256944444,0,v3,p_20250711,0.0256944444,BULLISH,2025_27
20250711,USDCNH,2025-07-11 16:00:00,0.488414,0.4625,0.4899305556,0,v3,p_20250711,0.4625,BEARISH,2025_27
20250711,USDCNH,2025-07-11 16:30:00,0.45590365,0.0892361111,0.3010416667,0,v3,p_20250711,0.0892361111,BEARISH,2025_27
20250711,USDCNH,2025-07-11 17:00:00,0.44785407,0.6857638889,0.7145833333,0,v3,p_20250711,0.6857638889,BEARISH,2025_27
20250711,USDCNH,2025-07-11 17:30:00,0.5592896,0.45625,0.2197916667,1,v3,p_20250711,0.2197916667,BULLISH,2025_27
20250711,USDCNH,2025-07-11 18:00:00,0.40620115,0.15,0.0506944444,0,v3,p_20250711,0.15,BEARISH,2025_27
20250711,USDCNH,2025-07-11 18:30:00,0.45235345,0.0690972222,0.6666666667,0,v3,p_20250711,0.0690972222,BEARISH,2025_27
20250711,USDCNH,2025-07-11 19:00:00,0.58364546,0.0746527778,0.6065972222,1,v3,p_20250711,0.6065972222,BULLISH,2025_27
20250711,USDCNH,2025-07-11 19:30:00,0.5433125,0.0788194444,0.7413194444,1,v3,p_20250711,0.7413194444,BULLISH,2025_27
20250711,USDCNH,2025-07-11 20:00:00,0.61064935,0.3315972222,0.6704861111,1,v3,p_20250711,0.6704861111,BULLISH,2025_27
20250711,USDCNH,2025-07-11 20:30:00,0.5827457,0.2899305556,0.0666666667,0,v3,p_20250711,0.0666666667,BULLISH,2025_27
20250711,USDCNH,2025-07-11 21:00:00,0.53001815,0.9107638889,0.6371527778,1,v3,p_20250711,0.6371527778,BULLISH,2025_27
20250711,USDCNH,2025-07-11 21:30:00,0.49847,0.2947916667,0.11875,0,v3,p_20250711,0.2947916667,BEARISH,2025_27
20250711,USDCNH,2025-07-11 22:00:00,0.40135574,0.8809027778,0.2770833333,0,v3,p_20250711,0.8809027778,BEARISH,2025_27
20250711,USDCNH,2025-07-11 22:30:00,0.4159215,0.8045138889,0.1736111111,0,v3,p_20250711,0.8045138889,BEARISH,2025_27
20250711,USDCNH,2025-07-11 23:00:00,0.4811413,0.54375,0.0524305556,0,v3,p_20250711,0.54375,BEARISH,2025_27
20250711,USDCNH,2025-07-11 23:30:00,0.57075447,0.3777777778,0.3079861111,1,v3,p_20250711,0.3079861111,BULLISH,2025_27
20250712,USDCNH,2025-07-12 00:00:00,0.7074741,0.4003472222,0.4677083333,1,v3,p_20250712,0.4677083333,BULLISH,2025_27
20250712,USDCNH,2025-07-12 00:30:00,0.69331884,0.2940972222,0.2993055556,1,v3,p_20250712,0.2993055556,BULLISH,2025_27
20250712,USDCNH,2025-07-12 10:00:00,0.72636265,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 10:30:00,0.72636265,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 11:00:00,0.83242124,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 11:30:00,0.83242124,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 12:00:00,0.7383664,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 12:30:00,0.7383664,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 13:00:00,0.73645335,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 13:30:00,0.73645335,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 14:00:00,0.7905278,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 14:30:00,0.7905278,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 15:00:00,0.6844001,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 15:30:00,0.6844001,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 16:00:00,0.65184885,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 16:30:00,0.65184885,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 17:00:00,0.7404094,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 17:30:00,0.7404094,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 18:00:00,0.59714276,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 18:30:00,0.59714276,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 19:00:00,0.7041193,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 19:30:00,0.7041193,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 20:00:00,0.7191522,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 20:30:00,0.7191522,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 21:00:00,0.71902305,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 21:30:00,0.71902305,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 22:00:00,0.64885414,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 22:30:00,0.64885414,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 23:00:00,0.61075884,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250712,USDCNH,2025-07-12 23:30:00,0.61075884,0.2493055556,0.271875,1,v3,p_20250712,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 00:00:00,0.53992015,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 00:30:00,0.53992015,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 10:00:00,0.7104875,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 10:30:00,0.7104875,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 11:00:00,0.7477424,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 11:30:00,0.7477424,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 12:00:00,0.58579695,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 12:30:00,0.58579695,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 13:00:00,0.59475106,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 13:30:00,0.59475106,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 14:00:00,0.7325653,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 14:30:00,0.7325653,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 15:00:00,0.6270827,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 15:30:00,0.6270827,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 16:00:00,0.51061624,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 16:30:00,0.51061624,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 17:00:00,0.60084385,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 17:30:00,0.60084385,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 18:00:00,0.5807135,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 18:30:00,0.5807135,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 19:00:00,0.6575678,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 19:30:00,0.6575678,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 20:00:00,0.626687,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 20:30:00,0.626687,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 21:00:00,0.65245545,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 21:30:00,0.65245545,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 22:00:00,0.585808,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 22:30:00,0.585808,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 23:00:00,0.5039335,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250713,USDCNH,2025-07-13 23:30:00,0.5039335,0.2493055556,0.271875,1,v3,p_20250713,0.271875,BULLISH,2025_27
20250714,USDCNH,2025-07-14 00:00:00,0.2943437,0.2493055556,0.271875,0,v3,p_20250714,0.2493055556,BEARISH,2025_28
20250714,USDCNH,2025-07-14 00:30:00,0.2943437,0.2493055556,0.271875,0,v3,p_20250714,0.2493055556,BEARISH,2025_28
